question_title,accepted_answer_link,normalized_link
"Front door, origin : Selection of preview version of an environment static app web not available",https://learn.microsoft.com/en-us/azure/frontdoor/origin?pivots=front-door-standard-premium#origin,https://learn.microsoft.com/en-us/azure/frontdoor/origin
Unbale to delete the recovery service vault,https://learn.microsoft.com/en-us/azure/backup/backup-azure-enhanced-soft-delete-about#states-of-soft-delete-settings,https://learn.microsoft.com/en-us/azure/backup/backup-azure-enhanced-soft-delete-about
How we can do NLP by Azure machine learning,https://learn.microsoft.com/en-us/azure/architecture/data-guide/technology-choices/natural-language-processing#capability-matrix,https://learn.microsoft.com/en-us/azure/architecture/data-guide/technology-choices/natural-language-processing
Azure Subscription Failed to Start Virtual Machine,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/spending-limit,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/spending-limit
Is it recommended to use Azure API Management Service for exposing APIs,https://learn.microsoft.com/en-us/azure/api-management/api-management-features,https://learn.microsoft.com/en-us/azure/api-management/api-management-features
"Premium SSD v2 convert to ""lower"" tier",https://learn.microsoft.com/en-us/azure/virtual-machines/disks-convert-types?tabs=azure-powershell,https://learn.microsoft.com/en-us/azure/virtual-machines/disks-convert-types
How to get reserved instance for VM provisioned with terraform?,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/understand-vm-reservation-charges,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/understand-vm-reservation-charges
How can I retrieve output from Azure PowerShell child Runbook (7.2) started by 'Start-AutomationRunbook' from within parent Runbook (also 7.2)?,https://learn.microsoft.com/en-us/azure/automation/shared-resources/modules#internal-cmdlets,https://learn.microsoft.com/en-us/azure/automation/shared-resources/modules
Copy Activity Failing to fetch Data from Business Central using Odata Connector,https://learn.microsoft.com/en-us/azure/data-factory/connector-odata?tabs=data-factory#data-type-mapping-for-odata,https://learn.microsoft.com/en-us/azure/data-factory/connector-odata
"How to run Azure Databricks notebooks in parallel using pyspark, and we have to print the failed notebooks in the parallel execution",https://learn.microsoft.com/en-us/azure/databricks/notebooks/notebook-workflows,https://learn.microsoft.com/en-us/azure/databricks/notebooks/notebook-workflows
Reregistering Existing FCM registrations to FCMv1,https://learn.microsoft.com/en-us/azure/notification-hubs/firebase-migration-sdk,https://learn.microsoft.com/en-us/azure/notification-hubs/firebase-migration-sdk
How to add permission key storage Explorer  in Portal Directory or other,https://learn.microsoft.com/en-us/azure/storage/common/storage-explorer-security,https://learn.microsoft.com/en-us/azure/storage/common/storage-explorer-security
"Azure Bastion Host, Azure Firewall, Azure RedHat Openshift",https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/scenarios/app-platform/azure-red-hat-openshift/security,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/scenarios/app-platform/azure-red-hat-openshift/security
IPv6 Support in Azure,https://learn.microsoft.com/en-us/azure/virtual-network/ip-services/ipv6-overview,https://learn.microsoft.com/en-us/azure/virtual-network/ip-services/ipv6-overview
Is there a way to change every file in Azure Storage service Gen2 access tier from hot to cold after a month of unuse?,https://learn.microsoft.com/en-us/azure/storage/blobs/lifecycle-management-policy-configure?tabs=azure-portal,https://learn.microsoft.com/en-us/azure/storage/blobs/lifecycle-management-policy-configure
Traceroute IPv6 from Azure VM not working,https://learn.microsoft.com/en-us/azure/virtual-network/ip-services/ipv6-overview#limitations,https://learn.microsoft.com/en-us/azure/virtual-network/ip-services/ipv6-overview
Questions about hosting WebSocket NodeJS server on Azure,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/azure-subscription-service-limits#app-service-limits,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/azure-subscription-service-limits
Facing issue while creating resource group,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-list-portal#list-or-manage-privileged-administrator-role-assignments,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-list-portal
Regulatory Compliance assessments on agents and extensions,https://learn.microsoft.com/en-us/azure/virtual-machines/extensions/network-watcher-windows#powershell-deployment,https://learn.microsoft.com/en-us/azure/virtual-machines/extensions/network-watcher-windows
Appliance Configuration Manager issue with Adding credentials,https://learn.microsoft.com/en-us/azure/migrate/tutorial-discover-physical#prepare-linux-server,https://learn.microsoft.com/en-us/azure/migrate/tutorial-discover-physical
How to update environment variables of a Init Container using Azure CLI ?,https://learn.microsoft.com/en-us/azure/container-instances/container-instances-environment-variables?source=recommendations#yaml-deployment,https://learn.microsoft.com/en-us/azure/container-instances/container-instances-environment-variables
DatabaseAccount is in a failed provisioning state because the previous attempt to create it was not successful. Please delete the previous instance before attempting to recreate this account.,https://learn.microsoft.com/en-us/azure/cosmos-db/nosql/manage-with-powershell#delete-account,https://learn.microsoft.com/en-us/azure/cosmos-db/nosql/manage-with-powershell
Prometheus remote write config in ARO cluster,https://learn.microsoft.com/en-us/azure/openshift/support-policies-v4,https://learn.microsoft.com/en-us/azure/openshift/support-policies-v4
Azure AI Vision Studio OCR cannot read PDF files,https://learn.microsoft.com/en-us/azure/ai-services/computer-vision/how-to/call-read-api#input-requirements,https://learn.microsoft.com/en-us/azure/ai-services/computer-vision/how-to/call-read-api
Entra Storage Account Access Question,https://learn.microsoft.com/en-us/azure/storage/blobs/access-tiers-overview#blob-level-tiering,https://learn.microsoft.com/en-us/azure/storage/blobs/access-tiers-overview
RemoteApp unavailable when configuring an application group,https://learn.microsoft.com/en-us/azure/virtual-desktop/terminology?ssp=1&darkschemeovr=1&setlang=de-DE&safesearch=moderate#application-groups,https://learn.microsoft.com/en-us/azure/virtual-desktop/terminology
Why am I seeing multiple metrics with same name in application insights?,https://learn.microsoft.com/en-us/azure/azure-monitor/app/pre-aggregated-metrics-log-metrics,https://learn.microsoft.com/en-us/azure/azure-monitor/app/pre-aggregated-metrics-log-metrics
ADF Copy Activity - Throughput performance lacking on files with large size,https://learn.microsoft.com/en-us/azure/data-factory/copy-activity-performance,https://learn.microsoft.com/en-us/azure/data-factory/copy-activity-performance
Cosmos db Data in Single container vs multiple Container due to high Volume,https://learn.microsoft.com/en-us/azure/cosmos-db/resource-model#azure-cosmos-db-containers,https://learn.microsoft.com/en-us/azure/cosmos-db/resource-model
how to limit response to my data in Azure AI?,https://learn.microsoft.com/en-us/azure/ai-services/openai/use-your-data-quickstart?source=recommendations&tabs=command-line%2Cpython-new&pivots=programming-language-studio,https://learn.microsoft.com/en-us/azure/ai-services/openai/use-your-data-quickstart
how to manage VM login account in portal,https://learn.microsoft.com/en-us/azure/virtual-machines/windows/connect-rdp#connect-to-the-virtual-machine,https://learn.microsoft.com/en-us/azure/virtual-machines/windows/connect-rdp
Cannot connect to Azure Files share,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-identity-auth-azure-active-directory-enable?tabs=azure-portal#configure-the-clients-to-retrieve-kerberos-tickets,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-identity-auth-azure-active-directory-enable
Azure SQL Replicate,https://learn.microsoft.com/en-us/azure/azure-sql/database/replication-to-sql-database?view=azuresql&WT.mc_id=DP-MVP-5001699,https://learn.microsoft.com/en-us/azure/azure-sql/database/replication-to-sql-database
Encountered an issue when attempting to copy the file from ADF to GoAnyWhere,https://learn.microsoft.com/en-us/azure/data-factory/connector-troubleshoot-ftp-sftp-http#sftp-copy-activity-failed,https://learn.microsoft.com/en-us/azure/data-factory/connector-troubleshoot-ftp-sftp-http
How should I name my resource groups if I have to redeploy my resources to the DR Region?,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-naming,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-naming
How to query Azure SQL VM from synapse on managed Vnet,https://learn.microsoft.com/en-us/azure/data-factory/tutorial-managed-virtual-network-on-premise-sql-server#create-a-private-link-service,https://learn.microsoft.com/en-us/azure/data-factory/tutorial-managed-virtual-network-on-premise-sql-server
Bastion Creation - Not loading regions,https://learn.microsoft.com/en-us/azure/bastion/quickstart-host-portal#createvmset,https://learn.microsoft.com/en-us/azure/bastion/quickstart-host-portal
Can microsoft host my programs,https://learn.microsoft.com/en-us/azure/migrate/tutorial-migrate-aws-virtual-machines,https://learn.microsoft.com/en-us/azure/migrate/tutorial-migrate-aws-virtual-machines
How to open phpmyadmin on azure linux,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/tutorial-lamp-stack,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/tutorial-lamp-stack
How to create Microsoft Entra application from azure cli,https://learn.microsoft.com/en-us/azure/healthcare-apis/register-application-cli-rest,https://learn.microsoft.com/en-us/azure/healthcare-apis/register-application-cli-rest
Identify errors in AKS logs,https://learn.microsoft.com/en-us/azure/aks/monitor-aks-reference,https://learn.microsoft.com/en-us/azure/aks/monitor-aks-reference
Any recommendations about naming convention for an Azure resource,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
"Geo-replicated failover, connection strings, and front door",https://learn.microsoft.com/en-us/azure/azure-sql/database/business-continuity-high-availability-disaster-recover-hadr-overview?view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/database/business-continuity-high-availability-disaster-recover-hadr-overview
What node sizes for system node and high traffic webserver node in a small cluster?,"https://learn.microsoft.com/en-us/azure/azure-monitor/containers/container-insights-analyze#:~:text=Memory%20working%20set%20shows,to%20memory%20when%20needed.",https://learn.microsoft.com/en-us/azure/azure-monitor/containers/container-insights-analyze
Patching Of azure VM's,https://learn.microsoft.com/en-us/azure/automation/update-management/enable-from-portal?source=recommendations,https://learn.microsoft.com/en-us/azure/automation/update-management/enable-from-portal
Required Fixed Public IP or IP Range of AVD Session Hosts,https://learn.microsoft.com/en-us/azure/nat-gateway/nat-overview,https://learn.microsoft.com/en-us/azure/nat-gateway/nat-overview
